"","Shannon","Simpson","Pielou","Species_Richness"
"ASCC80_T4B_4_0923_SJ_1C_5",3.59110094068924,0.960508409793489,0.808323843885553,85
"ASCC81_T3A_5_0923_SJ_1C_15",3.60051628116463,0.940927920732337,0.72549445920818,143
"ASCC82_T2C_5_0923_SJ_1C_15",1.98264273345204,0.847793923163394,0.902339594187353,9
"ASCC83_T4B_4_0923_SJ_1C_5",3.95872511165838,0.96762132908552,0.752967873775138,192
"ASCC84_C1_4_0923_SJ_1C_15",3.55981740691348,0.944849161862517,0.714305457298154,146
"ASCC85_C3_3_0923_SJ_1C_15",3.58422683864083,0.94386339088466,0.72531084447593,140
"ASCC86_T1A_3_0923_SJ_1C_15",3.88833501260814,0.959541530478374,0.73812447017357,194
"ASCC87_T4B_5_0923_SJ_1C_15",4.18720771348861,0.967610956141922,0.808063029427886,178
"ASCC88_T1A_2_0923_SJ_1C_5",3.62098999783039,0.942192505459872,0.739303477803965,134
"ASCC89_T2C_7_0923_SJ_1C_15",3.12648324227052,0.862267630859204,0.629094707146696,144
"ASCC9_T2C_5_0923_SJ_1C_5",3.79161669656876,0.958168508446951,0.711010057638358,207
"ASCC90_T1B_4_0923_SJ_1C_5",2.65392037575761,0.817739441034438,0.645585455415404,61
"ASCC91_T1B_4_0923_SJ_1C_15",3.44680102327151,0.933547315625895,0.688816548486177,149
"ASCC92_T1C_6_0923_SJ_1C_15",3.93512250595359,0.966715888414146,0.786403823174133,149
"ASCC93_T4B_3_0923_SJ_1C_5",3.37427184091097,0.937110172662749,0.685830268812071,137
"ASCC94_T4B_3_0923_SJ_1C_15",3.80646673664723,0.959532073207325,0.750944698260418,159
"ASCC85_14_97_0923_TP_1C_15",2.91993551742987,0.894668857890754,0.647312449703084,91
"ASCC96_16_111_0923_TP_1C_5",3.48814685128043,0.944461683319095,0.757441464789646,100
"ASCC98_16_110_0923_TP_1C_15",2.25561764277023,0.763909166436007,0.529154829317333,71
"ASCC99_10_68_0923_TP_1C_15",3.64115289780146,0.954019732390309,0.77921811964267,107
