feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...s__uncultured_Verrucomicrobia.4	Site	TP	1.343210898	0.258077736	166	59	5.75E-07	4.45E-06
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Subgroup_2...f__Subgroup_2...g__Subgroup_2...s__uncultured_Acidobacteria	Site	TP	-0.814020373	0.156415705	166	43	5.76E-07	4.45E-06
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Bryobacterales...f__Bryobacteraceae...g__Bryobacter...s__uncultured_bacterium.2	Site	TP	-1.439671233	0.276529856	166	82	5.71E-07	4.45E-06
d__Bacteria...p__Actinobacteriota...c__Acidimicrobiia...o__uncultured...f__uncultured...g__uncultured..	Site	TP	-0.945463803	0.181973084	166	33	5.99E-07	4.59E-06
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...35	Site	TP	0.951333203	0.183547385	166	29	6.35E-07	4.83E-06
d__Bacteria...p__WPS.2...c__WPS.2...o__WPS.2...f__WPS.2...g__WPS.2...s__uncultured_bacterium.1	Site	TP	1.535732421	0.29829579	166	51	7.45E-07	5.59E-06
d__Bacteria...p__Acidobacteriota...c__Vicinamibacteria...o__Vicinamibacterales...f__uncultured...g__uncultured...s__uncultured_bacterium.4	Site	TP	0.900667684	0.174952005	166	31	7.46E-07	5.59E-06
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Acidipila...s__uncultured_bacterium	Site	TP	0.813226335	0.158196763	166	31	7.72E-07	5.75E-06
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Pirellulales...f__Pirellulaceae...g__Pirellula...s__uncultured_Pasteuria	Site	TP	1.067772384	0.208439405	166	31	8.38E-07	6.19E-06
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...7	Site	TP	1.359995535	0.26587968	166	49	8.67E-07	6.33E-06
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Isosphaerales...f__Isosphaeraceae...g__uncultured...s__metagenome.2	Site	TP	-0.749804287	0.14659973	166	22	8.69E-07	6.33E-06
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__C0119...f__C0119...g__C0119...s__uncultured_soil.1	Site	TP	1.369356652	0.268009615	166	38	8.90E-07	6.44E-06
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...6	Site	TP	1.203594627	0.235906948	166	30	9.21E-07	6.62E-06
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Pyrinomonadales...f__Pyrinomonadaceae...g__RB41...6	Site	TP	0.740686632	0.145936472	166	28	1.04E-06	7.42E-06
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Chitinophagales...f__uncultured...g__uncultured...s__uncultured_bacterium	Site	TP	1.264377063	0.249674049	166	38	1.09E-06	7.75E-06
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Bryobacterales...f__Bryobacteraceae...g__Bryobacter...10	Site	TP	1.139633827	0.225272814	166	29	1.12E-06	7.88E-06
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Pyrinomonadales...f__Pyrinomonadaceae...g__RB41...3	Site	TP	1.490347587	0.294767118	166	75	1.13E-06	7.93E-06
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.22	Site	TP	0.655398692	0.129729789	166	23	1.16E-06	7.97E-06
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_eubacterium.2	Site	TP	-1.844807995	0.36506008	166	78	1.15E-06	7.97E-06
d__Bacteria...p__Acidobacteriota...c__Vicinamibacteria...o__Vicinamibacterales...f__uncultured...g__uncultured..	Site	TP	0.520242832	0.103339234	166	27	1.25E-06	8.58E-06
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.30	Site	TP	0.831703522	0.16576743	166	38	1.35E-06	9.20E-06
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__uncultured...s__uncultured_bacterium.1	Site	TP	0.695766913	0.138969621	166	23	1.42E-06	9.59E-06
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...s__uncultured_Verrucomicrobia	Site	TP	0.757008936	0.152081383	166	34	1.62E-06	1.09E-05
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...3	Site	TP	0.926989787	0.187460972	166	22	1.87E-06	1.25E-05
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__Ktedonobacterales...f__Ktedonobacteraceae...g__uncultured...s__uncultured_bacterium.2	Site	TP	-1.121468954	0.227177714	166	20	1.94E-06	1.29E-05
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Edaphobacter..	Site	TP	0.940134988	0.190485224	166	37	1.95E-06	1.29E-05
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...3	Site	TP	0.774490438	0.157420675	166	34	2.09E-06	1.37E-05
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Pirellulales...f__Pirellulaceae...g__Pir4_lineage...s__metagenome	Site	TP	1.411095748	0.286891688	166	90	2.10E-06	1.37E-05
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Bryobacterales...f__Bryobacteraceae...g__Bryobacter...6	Site	TP	0.797246236	0.162113365	166	31	2.11E-06	1.37E-05
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Pyrinomonadales...f__Pyrinomonadaceae...g__RB41...s__metagenome	Site	TP	0.653056522	0.133152623	166	23	2.24E-06	1.44E-05
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_eubacterium.3	Site	TP	-1.269075723	0.258881969	166	77	2.26E-06	1.45E-05
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Frankiales...f__Frankiaceae...g__Jatrophihabitans...1	Site	TP	0.610792414	0.124662878	166	28	2.29E-06	1.45E-05
d__Bacteria...p__WPS.2...c__WPS.2...o__WPS.2...f__WPS.2...g__WPS.2...s__uncultured_bacterium.6	Site	TP	-0.828044305	0.169146957	166	20	2.33E-06	1.47E-05
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__Ktedonobacterales...f__Ktedonobacteraceae.....5	Site	TP	0.953057616	0.19528306	166	34	2.49E-06	1.56E-05
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Pyrinomonadales...f__Pyrinomonadaceae...g__RB41...5	Site	TP	1.110467811	0.227736696	166	33	2.54E-06	1.58E-05
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__Acidiphilium..	Site	TP	0.884495361	0.182076105	166	24	2.75E-06	1.71E-05
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Micropepsales...f__Micropepsaceae...g__uncultured...s__metagenome.2	Site	TP	-0.995426809	0.205783676	166	100	3.01E-06	1.86E-05
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Streptosporangiales...f__Thermomonosporaceae...g__Actinomadura...s__Actinomadura_sp.	Site	TP	-1.467120871	0.304576816	166	52	3.30E-06	2.02E-05
d__Bacteria...p__Acidobacteriota...c__Vicinamibacteria...o__Vicinamibacterales...f__uncultured...g__uncultured...s__uncultured_bacterium.3	Site	TP	0.475654997	0.098929859	166	24	3.43E-06	2.08E-05
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Frankiales...f__Nakamurellaceae...g__Nakamurella...s__Nakamurella_sp.	Site	TP	0.962227158	0.200171324	166	31	3.44E-06	2.08E-05
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_bacterium.21	Site	TP	0.956793929	0.199624435	166	39	3.66E-06	2.20E-05
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Acidipila...s__uncultured_bacterium.3	Site	TP	1.194976255	0.249629206	166	49	3.76E-06	2.25E-05
d__Bacteria...p__Chloroflexi...c__KD4.96...o__KD4.96...f__KD4.96...g__KD4.96...2	Site	TP	1.49641265	0.314342437	166	52	4.22E-06	2.51E-05
d__Bacteria...p__WPS.2...c__WPS.2...o__WPS.2...f__WPS.2...g__WPS.2...s__uncultured_bacterium.2	Site	TP	1.064034739	0.223611502	166	43	4.26E-06	2.52E-05
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__uncultured...g__uncultured...8	Site	TP	-0.865244691	0.182519829	166	31	4.60E-06	2.70E-05
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Granulicella...6	Site	TP	-0.817316963	0.172881436	166	18	4.86E-06	2.84E-05
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Pyrinomonadales...f__Pyrinomonadaceae...g__RB41...19	Site	TP	0.561344297	0.119222	166	21	5.29E-06	3.07E-05
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Frankiales...f__Acidothermaceae...g__Acidothermus...s__uncultured_bacterium.3	Site	TP	-0.669005693	0.142255208	166	18	5.41E-06	3.13E-05
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Blastocatellales...f__Blastocatellaceae.....2	Site	TP	1.063302056	0.226281201	166	53	5.50E-06	3.16E-05
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Frankiales...f__Frankiaceae...g__Jatrophihabitans..	Site	TP	-0.774452072	0.165415949	166	21	5.93E-06	3.39E-05
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Subgroup_2...f__Subgroup_2...g__Subgroup_2...s__uncultured_eubacterium	Site	TP	-0.751389929	0.160964245	166	23	6.29E-06	3.58E-05
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__uncultured...g__uncultured...9	Site	TP	-0.628945174	0.135541248	166	23	7.08E-06	4.01E-05
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__Ktedonobacterales...f__Ktedonobacteraceae...g__uncultured...s__uncultured_bacterium	Site	TP	1.177514683	0.254586447	166	31	7.56E-06	4.25E-05
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_bacterium	Site	TP	0.838254044	0.181378041	166	35	7.67E-06	4.28E-05
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Corynebacteriales...f__Mycobacteriaceae...g__Mycobacterium...5	Site	TP	-1.009684362	0.21848592	166	155	7.68E-06	4.28E-05
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...37	Site	TP	0.600982143	0.13014417	166	21	7.80E-06	4.32E-05
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Pedosphaerales...f__Pedosphaeraceae...g__uncultured...3	Site	TP	-1.038126533	0.225388446	166	32	8.20E-06	4.52E-05
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae.....2	Site	TP	-0.701401489	0.152361656	166	28	8.29E-06	4.54E-05
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__uncultured...4	Site	TP	-1.064195875	0.23143624	166	63	8.47E-06	4.61E-05
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...s__uncultured_Verrucomicrobia.6	Site	TP	1.447781384	0.314922465	166	100	8.51E-06	4.61E-05
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Isosphaerales...f__Isosphaeraceae...g__Singulisphaera...s__uncultured_planctomycete	Site	TP	-0.841026591	0.183303969	166	36	8.85E-06	4.77E-05
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Pirellulales...f__Pirellulaceae...g__Pir4_lineage...s__metagenome.1	Site	TP	1.428611489	0.312154241	166	125	9.29E-06	4.98E-05
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__Ktedonobacterales...f__Ktedonobacteraceae...g__FCPS473...s__uncultured_bacterium	Site	TP	-1.077741526	0.235588183	166	23	9.36E-06	5.00E-05
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Bryobacterales...f__Bryobacteraceae...g__Bryobacter...9	Site	TP	0.72214662	0.1581122	166	25	9.66E-06	5.13E-05
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__Gemmata...s__uncultured_bacterium.3	Site	TP	0.989537372	0.217143886	166	51	1.01E-05	5.33E-05
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.47	Site	TP	1.227405921	0.270478394	166	45	1.09E-05	5.75E-05
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_planctomycete.1	Site	TP	-0.725249908	0.160058787	166	27	1.13E-05	5.88E-05
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Xiphinematobacteraceae...g__Candidatus_Xiphinematobacter...s__uncultured_bacterium.4	Site	TP	-1.524008744	0.336423199	166	107	1.13E-05	5.88E-05
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...28	Site	TP	1.321174786	0.292167168	166	138	1.17E-05	6.05E-05
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Pseudonocardiales...f__Pseudonocardiaceae...g__Actinomycetospora..	Site	TP	1.26871162	0.281684473	166	59	1.26E-05	6.46E-05
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...14	Site	TP	1.281264456	0.284472599	166	87	1.26E-05	6.46E-05
d__Bacteria...p__Armatimonadota...c__Chthonomonadetes...o__Chthonomonadales...f__Chthonomonadaceae...g__Chthonomonas...s__uncultured_bacterium	Site	TP	1.01843857	0.226760967	166	34	1.33E-05	6.76E-05
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Pedosphaerales...f__Pedosphaeraceae...g__Pedosphaera...s__uncultured_bacterium	Site	TP	-0.789948372	0.175900989	166	17	1.33E-05	6.76E-05
d__Bacteria...p__Acidobacteriota...c__Holophagae...o__Subgroup_7...f__Subgroup_7...g__Subgroup_7..	Site	TP	0.543548376	0.121111416	166	22	1.35E-05	6.81E-05
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Frankiales...f__Acidothermaceae...g__Acidothermus...s__uncultured_bacterium	Site	TP	-0.83917564	0.187053086	166	25	1.36E-05	6.82E-05
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Granulicella...s__uncultured_bacterium	Site	TP	-0.555353146	0.123879689	166	17	1.38E-05	6.85E-05
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Blastocatellales...f__Blastocatellaceae...g__JGI_0001001.H03...s__uncultured_bacterium	Site	TP	1.514085746	0.337722688	166	55	1.38E-05	6.85E-05
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Pyrinomonadales...f__Pyrinomonadaceae...g__RB41...7	Site	TP	0.728295376	0.162534711	166	19	1.39E-05	6.88E-05
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Solibacterales...f__Solibacteraceae...g__Candidatus_Solibacter...4	Site	TP	-0.845656598	0.189459223	166	51	1.49E-05	7.36E-05
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__LD29...s__uncultured_bacterium	Site	TP	0.647224535	0.145490473	166	20	1.59E-05	7.72E-05
d__Bacteria...p__Cyanobacteria...c__Sericytochromatia...o__Sericytochromatia...f__Sericytochromatia...g__Sericytochromatia...s__uncultured_Halanaerobiaceae	Site	TP	0.55833576	0.125504744	166	26	1.59E-05	7.72E-05
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__Acidiphilium...s__uncultured_bacterium.1	Site	TP	0.883798115	0.198642407	166	24	1.58E-05	7.72E-05
d__Bacteria...p__Bdellovibrionota...c__Bdellovibrionia...o__Bdellovibrionales...f__Bdellovibrionaceae...g__Bdellovibrio...s__uncultured_bacterium.1	Site	TP	0.954611195	0.214821834	166	77	1.62E-05	7.83E-05
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__S.BQ2.57_soil_group...f__S.BQ2.57_soil_group...g__S.BQ2.57_soil_group..	Site	TP	-1.029526952	0.23172869	166	28	1.63E-05	7.83E-05
d__Bacteria.............2	Site	TP	-0.887011629	0.200053742	166	40	1.69E-05	8.09E-05
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Xiphinematobacteraceae...g__Candidatus_Xiphinematobacter...s__uncultured_bacterium.8	Site	TP	0.904794357	0.204737464	166	33	1.79E-05	8.56E-05
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Isosphaerales...f__Isosphaeraceae...g__uncultured...s__metagenome	Site	TP	-1.181082502	0.267415299	166	91	1.81E-05	8.61E-05
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Frankiales...f__Acidothermaceae...g__Acidothermus...s__uncultured_actinobacterium.1	Site	TP	0.661454582	0.149978191	166	19	1.86E-05	8.80E-05
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...s__uncultured_bacterium.14	Site	TP	-1.0165638	0.230585518	166	45	1.87E-05	8.82E-05
d__Bacteria...p__Chloroflexi...c__AD3...o__AD3...f__AD3...g__AD3...s__uncultured_bacterium.1	Site	TP	0.958602404	0.21770998	166	36	1.92E-05	8.98E-05
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__uncultured...s__uncultured_proteobacterium	Site	TP	-0.91154385	0.207138271	166	39	1.94E-05	9.03E-05
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Isosphaerales...f__Isosphaeraceae...g__uncultured...3	Site	TP	-0.607584423	0.138190533	166	23	1.97E-05	9.14E-05
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_planctomycete.6	Site	TP	0.824866369	0.188872289	166	40	2.22E-05	0.000102657
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Kineosporiales...f__Kineosporiaceae....	Site	TP	0.724777367	0.166446686	166	22	2.34E-05	0.000107641
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...15	Site	TP	-0.909015608	0.208797684	166	39	2.35E-05	0.000107641
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...45	Site	TP	0.510101019	0.117517482	166	20	2.48E-05	0.00011298
d__Bacteria...p__Proteobacteria...c__Gammaproteobacteria...o__Burkholderiales...f__Comamonadaceae....	Site	TP	1.053487022	0.24292107	166	48	2.52E-05	0.000114285
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Blastocatellales...f__Blastocatellaceae...g__uncultured..	Site	TP	0.475736851	0.11023452	166	25	2.74E-05	0.000123975
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...25	Site	TP	1.014401921	0.235360232	166	62	2.81E-05	0.000126318
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Frankiales...f__Geodermatophilaceae....	Site	TP	0.768717829	0.178495062	166	24	2.85E-05	0.000126936
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_bacterium.13	Site	TP	-0.718677451	0.166839693	166	19	2.83E-05	0.000126936
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Methylacidiphilales...f__Methylacidiphilaceae...g__uncultured..	Site	TP	-0.532136516	0.123624121	166	18	2.87E-05	0.000127519
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Frankiales...f__Acidothermaceae...g__Acidothermus...s__uncultured_actinobacterium	Site	TP	0.647346663	0.150617105	166	18	2.95E-05	0.000130369
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Sphingobacteriales...f__Sphingobacteriaceae...g__Mucilaginibacter...8	Site	TP	-0.994863086	0.231770567	166	79	3.01E-05	0.000132747
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Isosphaerales...f__Isosphaeraceae.....3	Site	TP	-1.178182581	0.274610216	166	93	3.04E-05	0.000133294
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Subgroup_2...f__Subgroup_2...g__Subgroup_2...s__uncultured_forest.1	Site	TP	-0.530153285	0.12364603	166	23	3.07E-05	0.000134196
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Pyrinomonadales...f__Pyrinomonadaceae...g__RB41...s__uncultured_Acidobacterium	Site	TP	1.035481321	0.242000747	166	26	3.18E-05	0.00013849
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Xanthobacteraceae...g__Rhodoplanes..	Site	TP	0.542237542	0.127003562	166	21	3.31E-05	0.000143225
d__Bacteria...p__Chloroflexi...c__AD3...o__AD3...f__AD3...g__AD3...s__uncultured_Chloroflexi	Site	TP	-0.920398836	0.21578554	166	25	3.36E-05	0.000145021
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Isosphaerales...f__Isosphaeraceae...g__Singulisphaera...s__uncultured_planctomycete.2	Site	TP	-0.478778941	0.112406494	166	17	3.44E-05	0.000147945
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__LD29...s__uncultured_bacterium.3	Site	TP	0.943837954	0.22233844	166	30	3.65E-05	0.000156055
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Xanthobacteraceae....	Site	TP	0.591498335	0.139449219	166	24	3.70E-05	0.000157533
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__uncultured...g__uncultured...2	Site	TP	-1.094108063	0.258051796	166	77	3.73E-05	0.000158024
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Beijerinckiaceae.....1	Site	TP	0.526365105	0.124287014	166	19	3.80E-05	0.000160439
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Xanthobacteraceae...g__Rhodoplanes...1	Site	TP	0.999393481	0.236379076	166	62	3.91E-05	0.000164431
d__Bacteria.............6	Site	TP	-0.548419552	0.129825642	166	20	3.97E-05	0.000166175
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...s__uncultured_bacterium.2	Site	TP	0.60883448	0.144248634	166	21	4.02E-05	0.000167871
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Pedosphaerales...f__Pedosphaeraceae...g__uncultured..	Site	TP	0.973176083	0.23072509	166	55	4.07E-05	0.000169098
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Pyrinomonadales...f__Pyrinomonadaceae...g__RB41...13	Site	TP	0.728377678	0.172800573	166	21	4.11E-05	0.000170295
d__Bacteria...p__Proteobacteria...c__Gammaproteobacteria...o__Gammaproteobacteria_Incertae_Sedis...f__Unknown_Family...g__Acidibacter...2	Site	TP	-0.991369231	0.235355643	166	128	4.16E-05	0.000171605
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae.....2	Site	TP	1.126699233	0.26770004	166	32	4.22E-05	0.000172293
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__Acidiphilium...2	Site	TP	0.551794777	0.131147822	166	17	4.24E-05	0.000172293
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__Ktedonobacterales...f__Ktedonobacteraceae...g__uncultured...s__uncultured_bacterium.5	Site	TP	1.103576945	0.262128475	166	30	4.20E-05	0.000172293
d__Bacteria.............7	Site	TP	1.069456601	0.2542527	166	18	4.26E-05	0.000172293
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Pedosphaerales...f__Pedosphaeraceae...g__uncultured...4	Site	TP	-1.368577769	0.325314185	166	107	4.25E-05	0.000172293
d__Bacteria...p__Acidobacteriota...c__Holophagae...o__Subgroup_7...f__Subgroup_7...g__Subgroup_7...s__uncultured_proteobacterium	Site	TP	0.698290599	0.166436252	166	17	4.45E-05	0.000179123
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__uncultured...s__metagenome	Site	TP	-0.599902878	0.143032786	166	17	4.47E-05	0.000179413
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...12	Site	TP	0.684659502	0.163646595	166	27	4.66E-05	0.000185549
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...36	Site	TP	0.639216453	0.152757967	166	26	4.65E-05	0.000185549
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Blastocatellales...f__Blastocatellaceae...g__Blastocatella..	Site	TP	1.151735673	0.276212085	166	33	4.93E-05	0.000195416
d__Bacteria...p__Chloroflexi...c__Anaerolineae...o__RBG.13.54.9...f__RBG.13.54.9...g__RBG.13.54.9...s__uncultured_sludge	Site	TP	0.671208492	0.161241375	166	28	5.07E-05	0.000199381
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...13	Site	TP	0.756700624	0.181738538	166	23	5.05E-05	0.000199381
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Subgroup_2...f__Subgroup_2...g__Subgroup_2...s__uncultured_Holophaga	Site	TP	-0.653060921	0.157050207	166	21	5.16E-05	0.000202165
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...3	Site	TP	-1.133017728	0.273463334	166	79	5.47E-05	0.000213769
