feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Fungi..p__Ascomycota..c__Taphrinomycetes..o__Taphrinales..f__Taphrinaceae..g__Taphrina..s__Taphrina_gei.montani	Site	TP	-0.47643354063651	0.322604456934072	52	8	0.145990998416952	0.197517233152347
k__Fungi..p__Ascomycota..c__Laboulbeniomycetes..o__Pyxidiophorales..f__unidentified..g__unidentified..s__Pyxidiophorales_sp	Site	TP	-0.781321467178609	0.531547437422718	52	6	0.147853764880079	0.198224976730407
k__Fungi..p__Ascomycota..c__Sordariomycetes..o__Xylariales..f__Amphisphaeriaceae..g__Synnemapestaloides..	Site	TP	-0.331308370543286	0.225858102867419	52	8	0.148668732547805	0.198224976730407
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_humicola	Site	TP	0.867599790976667	0.593091323869028	52	27	0.149768214273675	0.198254326808317
k__Fungi..p__Basidiomycota..c__Agaricomycetes........	Site	TP	1.14438432296849	0.842700539438371	52	17	0.180561614689056	0.237309550734188
k__Fungi..p__Basidiomycota...........1	Site	TP	0.52540936759181	0.388353952859062	52	13	0.182169418333961	0.237724631017367
k__Fungi..p__Ascomycota..c__Leotiomycetes..o__Helotiales......	Site	TP	-0.380964226333217	0.30038034122654	52	9	0.210574164263897	0.272856663553218
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Venturiales..f__Sympoventuriaceae..g__unidentified..s__Sympoventuriaceae_sp.2	Site	TP	0.469901907059114	0.381573706167289	52	9	0.223902744670994	0.288098636499741
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae....	Site	TP	0.560627549799517	0.4699241560442	52	6	0.238493231468618	0.304741351321012
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_rehmii	Site	TP	0.605686805151312	0.523961637809935	52	18	0.253185030466377	0.321283073143541
k__Fungi..p__Basidiomycota..c__Agaricomycetes.........2	Site	TP	0.788911379022798	0.6930737894493	52	10	0.260428829734843	0.328211675830213
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.1	Site	TP	0.363788869691767	0.331269967432728	52	7	0.277392957129107	0.347212953141195
k__Fungi.............18	Site	TP	0.296616486028533	0.305957271531744	52	6	0.336977062751832	0.418944456394169
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Thelephorales..f__Thelephoraceae.....1	Site	TP	-0.52612358920141	0.573949348956034	52	6	0.363714664709478	0.449150995345932
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp	Site	TP	0.316796369868588	0.382063490793172	52	11	0.410948112909779	0.500757965399996
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Cortinariaceae..g__Cortinarius..s__Cortinarius_ahsii	Site	TP	-0.481558172213367	0.578665443270078	52	8	0.409260253292152	0.500757965399996
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Pleosporales..f__Cucurbitariaceae..g__Pyrenochaeta..s__Pyrenochaeta_sp.1	Site	TP	0.32130852466252	0.427106596946147	52	13	0.455403093138231	0.551277428535754
k__Fungi..p__Mortierellomycota..c__Mortierellomycetes..o__Mortierellales..f__Mortierellaceae..g__Linnemannia..s__Linnemannia_amoeboidea	Site	TP	-0.44932690419586	0.620056853590405	52	18	0.472041693610845	0.567684128264023
k__Fungi..p__Ascomycota..c__Leotiomycetes.........1	Site	TP	-0.217477936225827	0.310345052644685	52	7	0.486700173883456	0.581511896068545
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Lycoperdaceae..g__Lycoperdon..	Site	TP	-0.47373058706307	0.686033292144627	52	8	0.493050535794936	0.58529870055657
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Pyronemataceae..g__Wilcoxina..s__Wilcoxina_sp	Site	TP	-0.399059665619623	0.583225523936451	52	9	0.496990004984993	0.586193339213068
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Amylocorticiales..f__Amylocorticiaceae..g__unidentified..s__Amylocorticiaceae_sp	Site	TP	0.199585217765837	0.303727028568311	52	6	0.514117081647372	0.602532121166347
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Ceratobasidiaceae..g__unidentified..s__Ceratobasidiaceae_sp	Site	TP	-0.292893232140898	0.494623697146326	52	13	0.556416105739651	0.647978249722125
k__Fungi..p__Basidiomycota..c__Geminibasidiomycetes..o__Geminibasidiales..f__Geminibasidiaceae..g__Geminibasidium..s__Geminibasidium_sp.2	Site	TP	0.223065397784669	0.385253948631116	52	7	0.565182766344162	0.650686942893177
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma..s__Piloderma_sp.2	Site	TP	-0.251659671001906	0.435348342081278	52	6	0.565814732950589	0.650686942893177
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Venturiales..f__Sympoventuriaceae..g__unidentified..s__Sympoventuriaceae_sp.1	Site	TP	0.204331234343816	0.369203073142428	52	9	0.582429562925981	0.665633786201121
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Mytilinidiales..f__Mytilinidiaceae..g__Mytilinidion..s__Mytilinidion_sp.2	Site	TP	0.408273737322183	0.76581154247467	52	22	0.596308490596753	0.677288655986436
k__Fungi..p__Ascomycota..c__Pezizomycetes..o__Pezizales..f__Sarcosomataceae..g__Pseudoplectania..s__Pseudoplectania_lignicola.1	Site	TP	0.201112193966513	0.386645941892481	52	10	0.605257624368979	0.683235600514675
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__unidentified..g__unidentified..s__Chaetothyriales_sp.4	Site	TP	0.155483484333745	0.305571923515216	52	11	0.613111020566664	0.687880657221136
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Atheliales..f__Pilodermataceae..g__Piloderma...1	Site	TP	0.283788216630588	0.584672409412562	52	11	0.629527022023043	0.702018012437818
k__Fungi..p__Basidiomycota..c__Microbotryomycetes........	Site	TP	0.115859419721861	0.258872439987528	52	7	0.65640808993537	0.723228075138372
k__Fungi.............7	Site	TP	0.252575252693365	0.558546813422951	52	16	0.653080219371672	0.723228075138372
k__Fungi..p__Ascomycota..........	Site	TP	-0.135249929118155	0.340959862865341	52	15	0.693295870242203	0.754831006654233
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora...5	Site	TP	-0.0995401513231022	0.24985328769328	52	7	0.692035671752439	0.754831006654233
k__Fungi..p__Ascomycota..c__Leotiomycetes........	Site	TP	-0.119590150701199	0.317668779805841	52	6	0.708166478505828	0.763249445957069
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Russulales..f__Albatrellaceae..g__unidentified..s__Albatrellaceae_sp	Site	TP	0.172093714169155	0.459045330511538	52	7	0.709324213362276	0.763249445957069
k__Fungi..p__Ascomycota..c__Dothideomycetes..o__Venturiales..f__Sympoventuriaceae..g__unidentified..s__Sympoventuriaceae_sp.3	Site	TP	0.0853360254301188	0.236714515797835	52	6	0.719990411087483	0.770222300233122
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Inocybaceae..g__Inocybe..	Site	TP	-0.16889658172502	0.52699862924723	52	6	0.749934250799245	0.796193719828
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Trechisporales..f__Hydnodontaceae..g__Litschauerella..s__Litschauerella_sp	Site	TP	0.134181810863374	0.423922626579281	52	7	0.752922322011261	0.796193719828
k__Fungi.............16	Site	TP	0.0785794759095957	0.267623034515806	52	7	0.770263644557708	0.809877203420676
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Cantharellales..f__Hydnaceae..g__Sistotrema..s__Sistotrema_sp	Site	TP	0.243564252282719	0.864163455782403	52	15	0.779222033762957	0.814641217115819
k__Fungi..p__Ascomycota..c__Saccharomycetes..o__Saccharomycetales..f__Saccharomycetales_fam_Incertae_sedis..g__Candida..s__Candida_santamariae	Site	TP	-0.120237735578293	0.451623163928796	52	7	0.791153341174909	0.822441891390866
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Trechisporales..f__unidentified..g__unidentified..s__Trechisporales_sp	Site	TP	-0.0623789954505511	0.267215451427359	52	9	0.816372219143901	0.843890383834145
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales......	Site	TP	0.125863155242777	0.738674066725806	52	22	0.86539053778666	0.881578880105892
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Lyophyllaceae..g__Lyophyllum..s__Lyophyllum_sp	Site	TP	0.0721797268764024	0.428009802496724	52	6	0.86675989373935	0.881578880105892
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae.....3	Site	TP	0.0671739719511402	0.399675812374283	52	9	0.867205311408513	0.881578880105892
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Sebacinales..f__Serendipitaceae..g__Serendipita..s__Serendipita_sp	Site	TP	0.0313486841268625	0.322376792223586	52	6	0.92292267649018	0.933064683924138
k__Fungi..p__Basidiomycota..c__Agaricomycetes..o__Agaricales..f__Tricholomataceae..g__Tricholoma..s__Tricholoma_triste	Site	TP	-0.0431183265598145	0.677100566383688	52	11	0.949478278014843	0.954666683905634
k__Fungi..p__Ascomycota..c__Eurotiomycetes..o__Chaetothyriales..f__Herpotrichiellaceae..g__Cladophialophora..s__Cladophialophora_humicola.1	Site	TP	-0.022134778305569	0.62292722769992	52	21	0.971795826012518	0.971795826012518
